id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
947607285873958912,947607285873958912,2017-12-31 18:15:57 EST,2017-12-31,18:15:57,-0400,51123308,ridining,Stacey Place,"{'type': 'Point', 'coordinates': [41.8176, -71.4245]}",Drinking a Bottle Rocket by @WormtownBrewery @ Pizza J —  https://t.co/9PutquaZP1,en,"[{'screen_name': 'wormtownbrewery', 'name': 'wormtown brewery', 'id': '88841949'}]",['http://untp.beer/s/c546246522'],[],0,0,0,[],[],https://twitter.com/ridining/status/947607285873958912,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947568792384786437,947568792384786437,2017-12-31 15:42:59 EST,2017-12-31,15:42:59,-0400,101576885,eshimmycombs07,Shimmy,"{'type': 'Point', 'coordinates': [42.37262, -71.11997]}",2:27am in @tastyburgerusa   📸: steel_from_juice16 @ Tasty Burger  https://t.co/kRgTfCWrMS,en,"[{'screen_name': 'tastyburgerusa', 'name': 'tasty burger', 'id': '144862730'}]",['https://www.instagram.com/p/BdYWQCiF-xi/'],[],0,0,0,[],[],https://twitter.com/EShimmyCombs07/status/947568792384786437,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947563752500670464,947563752500670464,2017-12-31 15:22:58 EST,2017-12-31,15:22:58,-0400,270918903,squirrelsbrews,Brian McCarthy,"{'type': 'Point', 'coordinates': [42.1866, -71.3043]}",Drinking a Dark Pines by @goodmeasurebeer @ casabella pizza —  https://t.co/N05XMsDw91 #photo,en,"[{'screen_name': 'goodmeasurebeer', 'name': 'good measure brewing', 'id': '4366691417'}]",['http://untp.beer/s/c546076280'],[],0,0,1,['photo'],[],https://twitter.com/SquirrelsBrews/status/947563752500670464,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947538108240859137,947538108240859137,2017-12-31 13:41:04 EST,2017-12-31,13:41:04,-0400,192328093,crushpizza,Crush Pizzeria,"{'type': 'Point', 'coordinates': [42.3600985, -71.0561475]}","Crush is open until 7pm tonight, Happy New Years Eve!  #newyearseve #boston #pizza…  https://t.co/pmIIkUGEQu",en,[],['https://www.instagram.com/p/BdYIS7qh4VC/'],[],0,0,0,"['newyearseve', 'boston', 'pizza']",[],https://twitter.com/CrushPizza/status/947538108240859137,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947533697565253632,947533697565253632,2017-12-31 13:23:32 EST,2017-12-31,13:23:32,-0400,243051532,fredthedolphin,Dan DiPaolo,"{'type': 'Point', 'coordinates': [42.31547, -71.11407]}","Pizza squirrel! @ Boston, Jamaica Plain  https://t.co/ntxW4SM6RB",en,[],['https://www.instagram.com/p/BdYGOWdDToQ/'],[],2,1,1,[],[],https://twitter.com/FredtheDolphin/status/947533697565253632,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947527794195537920,947527794195537920,2017-12-31 13:00:05 EST,2017-12-31,13:00:05,-0400,139342722,foodpages,FoodPages.ca,"{'type': 'Point', 'coordinates': [45.7880256, -74.0099655]}","#Au Comptoir Chez Ben Pizza #Lafontaine #Saint-Jerome  https://t.co/gtW5GqwyVK Excellente pizza, la  https://t.co/GZMVSs9u4i",fr,[],['http://foodpages.ca/aucomptoirchez.rate'],['https://pbs.twimg.com/media/DSZLgcWUIAApYdR.jpg'],0,0,0,"['au', 'lafontaine', 'saint']",[],https://twitter.com/foodpages/status/947527794195537920,False,,1,https://pbs.twimg.com/media/DSZLgcWUIAApYdR.jpg,,"44.558803,-72.577841,200mi",,,,,[],,,,
947523308160942081,947523308160942081,2017-12-31 12:42:15 EST,2017-12-31,12:42:15,-0400,232404327,bonetownburgers,Bonetown Burgers,"{'type': 'Point', 'coordinates': [42.417837, -71.077383]}",For Those About To Rock.......FIRE!! Hail &amp; Ooooooh!! #cookingwithbooze #foodbeast #burger…  https://t.co/Klft0GwDK4,en,[],['https://www.instagram.com/p/BdYBjtEHcdr/'],[],0,0,0,"['cookingwithbooze', 'foodbeast', 'burger']",[],https://twitter.com/bonetownburgers/status/947523308160942081,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947511766346584064,947511766346584064,2017-12-31 11:56:23 EST,2017-12-31,11:56:23,-0400,2151169173,brescahoneybee,Krista Kern Desjarlais,"{'type': 'Point', 'coordinates': [43.8511, -70.2361]}","The 2018 pizza dreams are made of✨✨✨charred scallion and green beans, tomato, three cheese,…  https://t.co/F66SkGORxi",en,[],['https://www.instagram.com/p/BdX8USeA4MC/'],[],0,0,1,[],[],https://twitter.com/brescahoneybee/status/947511766346584064,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947473037242322944,947473037242322944,2017-12-31 09:22:29 EST,2017-12-31,09:22:29,-0400,852362240145543168,jdmacht,Jerome Macht,"{'type': 'Point', 'coordinates': [42.4443, -71.2269]}",...East Coast pizza 🍕 with the siblings .... #yummy  #pizza  #siblings  #smile  #cold  #snow…  https://t.co/lTVFGIwZfu,en,[],['https://www.instagram.com/p/BdXqs-AnJuZ/'],[],1,0,0,"['yummy', 'pizza', 'siblings', 'smile', 'cold', 'snow']",[],https://twitter.com/jdmacht/status/947473037242322944,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947469765274226688,947469765274226688,2017-12-31 09:09:29 EST,2017-12-31,09:09:29,-0400,2685337716,madelinewehr,Madeline Wehr,"{'type': 'Point', 'coordinates': [41.821239, -71.422577]}",last day of 2017= brunch at my favorite vegan place grangeri  // their black eyed pea burger is…  https://t.co/YJrCxpBtD4,en,[],['https://www.instagram.com/p/BdXpL8KBwoW/'],[],1,0,0,[],[],https://twitter.com/MadelineWehr/status/947469765274226688,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947327210502938624,947327210502938624,2017-12-30 23:43:02 EST,2017-12-30,23:43:02,-0400,20746108,link2lando,Orlando López,"{'type': 'Point', 'coordinates': [45.5449257, -73.5768473]}","I'm at Pizza Masson in Montréal, QC  https://t.co/WXKDt9iRD0",fr,[],['https://www.swarmapp.com/c/iY00TfyOct9'],[],0,0,0,[],[],https://twitter.com/link2lando/status/947327210502938624,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947303690305761280,947303690305761280,2017-12-30 22:09:34 EST,2017-12-30,22:09:34,-0400,28545275,tjxenos,TJ Xenos,"{'type': 'Point', 'coordinates': [42.47345803, -70.92257167]}",Gulden Draak Belgian strong ale #beer #craftbeer #beerporn #moredrinkstour @ Captain Pizza  https://t.co/jq9RyosROw,nl,[],['https://www.instagram.com/p/BdWdssiDXuX/'],[],0,0,0,"['beer', 'craftbeer', 'beerporn', 'moredrinkstour']",[],https://twitter.com/TJXenos/status/947303690305761280,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
947287095378432000,947287095378432000,2017-12-30 21:03:37 EST,2017-12-30,21:03:37,-0400,14179769,damianodemonte,Damiano DeMonte,"{'type': 'Point', 'coordinates': [42.19562, -74.13637]}","#flashback to me waiting on a burger, feeling chuffed in the Catskills #blessed @ Mama's Boy…  https://t.co/nwV7EQQoWB",en,[],['https://www.instagram.com/p/BdWWJyQDyJ1/'],[],0,0,0,"['flashback', 'blessed']",[],https://twitter.com/DamianoDeMonte/status/947287095378432000,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
