id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
20990826280656896,20990826280656896,2010-12-31 18:52:57 EST,2010-12-31,18:52:57,-0400,120611481,alonzomoselyfbi,Paul C. 🇺🇸,"{'type': 'Point', 'coordinates': [42.517687, -70.89666]}","I'm at Salem House of Pizza (23 Endicott St., Salem)  http://4sq.com/hH7bqH",en,[],[],[],0,0,0,[],[],https://twitter.com/AlonzoMoselyFBI/status/20990826280656896,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20982860336865280,20982860336865280,2010-12-31 18:21:18 EST,2010-12-31,18:21:18,-0400,18420817,padawrong,jds,"{'type': 'Point', 'coordinates': [42.4592837, -71.5251996]}",Pizza for new years! (@ Slinnzhawse)  http://4sq.com/hvXBCH,en,[],[],[],0,0,0,[],[],https://twitter.com/padawrong/status/20982860336865280,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20977761900306432,20977761900306432,2010-12-31 18:01:02 EST,2010-12-31,18:01:02,-0400,157343617,mitchinmaine,MitchInMaine,"{'type': 'Point', 'coordinates': [43.6661995, -70.2769185]}","I'm at Burger King (449 Forest Ave, Portland)  http://4sq.com/ii1oPr",en,[],[],[],0,0,0,[],[],https://twitter.com/MitchInMaine/status/20977761900306432,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20976256614932480,20976256614932480,2010-12-31 17:55:03 EST,2010-12-31,17:55:03,-0400,62963167,louisbutisnt,Lou Arcieri,,#950. Love french fries.,en,[],[],[],0,0,0,[],[],https://twitter.com/LOUisButIsnt/status/20976256614932480,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20968557609226240,20968557609226240,2010-12-31 17:24:28 EST,2010-12-31,17:24:28,-0400,18165889,sandc4e,Happy Yia Yia,"{'type': 'Point', 'coordinates': [43.65433533, -70.28421879]}","I'm at Otto's Pizza (576 Congress St, Forest Ave, Portland)  http://4sq.com/hbTSQT",en,[],[],[],0,0,0,[],[],https://twitter.com/sandc4e/status/20968557609226240,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20963377077559296,20963377077559296,2010-12-31 17:03:53 EST,2010-12-31,17:03:53,-0400,17132380,03110,03110,"{'type': 'Point', 'coordinates': [42.939248, -71.534653]}",Lawyer: Man in Mass. pizza prank agrees to pay up  http://bit.ly/f6KU9B via  http://outside.in/03110,en,[],[],[],0,0,0,[],[],https://twitter.com/03110/status/20963377077559296,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20924587223027713,20924587223027713,2010-12-31 14:29:45 EST,2010-12-31,14:29:45,-0400,55424835,gstellato25,Greg Stellato,"{'type': 'Point', 'coordinates': [42.3889624, -71.1195877]}",I just ousted Mike M. as the mayor of Zing Pizza on @foursquare!  http://4sq.com/b0xylY,en,"[{'screen_name': 'foursquare', 'name': 'foursquare', 'id': '804341497441255424'}]",[],[],0,0,0,[],[],https://twitter.com/gstellato25/status/20924587223027713,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20916686668439552,20916686668439552,2010-12-31 13:58:21 EST,2010-12-31,13:58:21,-0400,9332602,pfmonaco,Paul Monaco 🧠,"{'type': 'Point', 'coordinates': [41.824743, -72.497338]}",Sausage Grinder FTW (@ Anthony's Pizza)  http://4sq.com/fqGcUh,en,[],[],[],0,0,0,[],[],https://twitter.com/pfmonaco/status/20916686668439552,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20914832001736704,20914832001736704,2010-12-31 13:50:59 EST,2010-12-31,13:50:59,-0400,11701442,jerrypaquette,Jerry Paquette,"{'type': 'Point', 'coordinates': [42.676763, -71.336678]}",For old times sake :) (@ Family Pizza)  http://4sq.com/eyWqZF,en,[],[],[],0,0,0,[],[],https://twitter.com/JerryPaquette/status/20914832001736704,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20914726783426560,20914726783426560,2010-12-31 13:50:34 EST,2010-12-31,13:50:34,-0400,15818465,scottglasser,Scott Glasser,"{'type': 'Point', 'coordinates': [42.79007677, -73.96870407]}",Nom.  — at Paesan's Pizza  http://gowal.la/c/3fyCb,en,[],[],[],0,0,0,[],[],https://twitter.com/scottglasser/status/20914726783426560,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20908347846828032,20908347846828032,2010-12-31 13:25:13 EST,2010-12-31,13:25:13,-0400,38623916,joeys_asylum,Joe McLaughlin,"{'type': 'Point', 'coordinates': [42.3014364, -71.40104771]}",Treating myself one last time before I start kicking ass in 2011! :-P (@ Five Guys Burgers and Fries)  http://4sq.com/gdrXyD,en,[],[],[],0,0,0,[],[],https://twitter.com/joeys_asylum/status/20908347846828032,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20907506108731393,20907506108731393,2010-12-31 13:21:52 EST,2010-12-31,13:21:52,-0400,8867892,walterelly,Walter Elly,"{'type': 'Point', 'coordinates': [43.2167754, -70.881833]}","$5 hot n ready large pizza, woot! @LittleCaesars is newly opened here in NH- a little taste of Florida for me [pic]:  http://4sq.com/hSlH0f",en,"[{'screen_name': 'littlecaesars', 'name': 'little caesars pizza', 'id': '57824414'}]",[],[],0,0,0,[],[],https://twitter.com/walterelly/status/20907506108731393,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20905755418820608,20905755418820608,2010-12-31 13:14:55 EST,2010-12-31,13:14:55,-0400,166555405,theswanea,Elizabeth Swanson,"{'type': 'Point', 'coordinates': [42.271587, -71.612023]}",I'm at westborough house of pizza  http://4sq.com/dSEdOW,en,[],[],[],0,0,0,[],[],https://twitter.com/theswanea/status/20905755418820608,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20901448703283201,20901448703283201,2010-12-31 12:57:48 EST,2010-12-31,12:57:48,-0400,14285902,nmessier,Nicole Messier,"{'type': 'Point', 'coordinates': [42.9742661, -73.794266]}","I'm at Jimmy's Pizza (31 Kendall Way, Rt. 9, Malta)  http://4sq.com/gmQtr3",en,[],[],[],0,0,0,[],[],https://twitter.com/NMessier/status/20901448703283201,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
20897196090068992,20897196090068992,2010-12-31 12:40:54 EST,2010-12-31,12:40:54,-0400,844611,gregpc,Greg Peverill-Conti,"{'type': 'Point', 'coordinates': [42.2856194, -71.3442645]}",Time for a hot dog. (@ Casey's Diner)  http://4sq.com/f7qGi1,en,[],[],[],0,0,0,[],[],https://twitter.com/gregpc/status/20897196090068992,False,,0,,,"44.558803,-72.577841,200mi",,,,,[],,,,
